,Unnamed: 0,text,sentiment,classification,clean_text
21151,21151,I don`t do very ggood at funerals. Crying is way 2 contagious for me,negative,0.0,dont ggood funeral cry way contagious
21152,21152,missing Taylor like crazy  cant wait till he`s back,negative,0.0,missing taylor like crazy cant wait till he back
21153,21153, Luyky...and a wife who loves me.,positive,1.0,luykyand wife love
21154,21154,That`s it! My local coffeeshop has sold me **** stuff for the last time... I`m quitting!,negative,0.0,thats local coffeeshop sold stuff last time im quitting
21155,21155,"We shoul have a twitter reunion it would be awesome to meet you all lol, iwonder howd iget that to pull off",positive,1.0,shoul twitter reunion would awesome meet lol iwonder howd iget pull
21160,21160,It`s starting to look like the  website may not happen in any form,negative,0.0,starting look like website may happen form
21162,21162,"I hate life at the mo, it sucks",negative,0.0,hate life mo suck
21163,21163,ats going on tonight?!?!?! lets partyyyyy!,positive,1.0,at going tonight let partyyyyy
21166,21166,"4th time in 1 month that i`m spending time , for a broken airco this time.... sigh, great with this weekends weather",positive,1.0,th time month im spending time broken airco time sigh great weekend weather
21167,21167, haha meotooooo! I miss you I havnt seen you in ages,negative,0.0,haha meotooooo miss havnt seen age
21168,21168,"Have to walk to school, and i have two welts on my thighs!",negative,0.0,walk school two welt thigh
21170,21170,THE best job in the world & yes its in Australia  http://tinyurl.com/clxl4l,positive,1.0,best job world yes australia httptinyurlcomclxll
21173,21173, I love flock on ubuntu,positive,1.0,love flock ubuntu
21174,21174,Morning tweeple! I`m a bit sneezy today,negative,0.0,morning tweeple im bit sneezy today
21175,21175,I thinkymy book is gone forever... we mourn forever  ****!,negative,0.0,thinkymy book gone forever mourn forever
21180,21180,so most kids love my dark hair some say that I dye it too much and they never know what color its going to be  yea me hahahahaha,positive,1.0,kid love dark hair say dye much never know color going yea hahahahaha
21182,21182,"someone take care of me, im so sick",negative,0.0,someone take care im sick
21183,21183, I`m deeeepressed ! I want to know you and kiss you all,negative,0.0,im deeeepressed want know kiss
21185,21185,"So, what`s so great bout your so called `wonderful love life`?  For god sake, W-A-T-E-V-A!",positive,1.0,whats great bout called wonderful love life god sake wateva
21187,21187, OMG that is AWFUL! $12k??? Wow     Our pyr figured out how to open a doorknobs one day by crushing them in her jaws and,negative,0.0,omg awful k wow pyr figured open doorknob one day crushing jaw
21189,21189,got a lot of shopping done today...really excited bout my new travel journal! Going to go to sleep watching a movie with my cousins,positive,1.0,got lot shopping done todayreally excited bout new travel journal going go sleep watching movie cousin
21190,21190, inted to go for my birthday...,positive,1.0,inted go birthday
21195,21195, hey Padster...it`s a dirt track.  thx for the info! I got 3 miles in,positive,1.0,hey padsterits dirt track thx info got mile
21199,21199, TY my friend. Yes ur right.... a daughter is a daughter forever.,positive,1.0,ty friend yes ur right daughter daughter forever
21200,21200,Missing my mother... t-11 days! HAPPY MOTHERRRR`S DAY!!,positive,1.0,missing mother day happy motherrrrs day
21201,21201,"Once again, I`m dealing with cancer in my direct family. Bugger  Cancel sucks!",negative,0.0,im dealing cancer direct family bugger cancel suck
21202,21202,going to church  god bless you aall.,positive,1.0,going church god bless aall
21204,21204,"Don`t worry, I won`t  I`ll send it to you as soon as I land in Delhi. I`ll let you know about the price in a litttle while.",positive,1.0,dont worry wont ill send soon land delhi ill let know price litttle
21212,21212, Woeverine is awesome.. love it! your such a great actor..,positive,1.0,woeverine awesome love great actor
21214,21214," I really hope you see my tweets. Sent you so mucch, I swear. Do a tour in the Philippines, please?  *prays*",positive,1.0,really hope see tweet sent mucch swear tour philippine please prays
21215,21215,A delay until midnight  bloody thomson!!!!,negative,0.0,delay midnight bloody thomson
21216,21216,"tired andd bored, watching movies while i`m home alone",negative,0.0,tired andd bored watching movie im home alone
21218,21218,"Curnently 52ï¿½ in Msla, not a cloud in the sky, no humidity, gonna get into the 80s today, and I`m...working.",negative,0.0,curnently ï ½ msla cloud sky humidity gonna get today imworking
21219,21219,I am off to bed now....my family has a wonderful day planned for me today      Happy Mother`s Day,positive,1.0,bed nowmy family wonderful day planned today happy mother day
21221,21221,"Grew fat today  GSS was so hxc I saw a full house Chanel, JC, Pedder Red and Ferragamo! How great is the economic downturn.",positive,1.0,grew fat today g hxc saw full house chanel jc pedder red ferragamo great economic downturn
21222,21222, youuuu really have to come to ireland some time! we love you over here <3,positive,1.0,youuuu really come ireland time love
21223,21223,Just got a bunch of presents in the mail from my mama! So excited to open them on my birthday... 3 more days!,positive,1.0,got bunch present mail mama excited open birthday day
21224,21224,its onna be a great week! dallas next weekend!!!,positive,1.0,onna great week dallas next weekend
21225,21225, That sucks,negative,0.0,suck
21227,21227,I had fun this summer,positive,1.0,fun summer
21228,21228,I hate going to work on nights that I`m in micro.   At least I get to work witttth !,negative,0.0,hate going work night im micro least get work witttth
21229,21229, I did?!  yay! Where did I get that extra ï¿½300 from? Hmm.. anyway  I`m going to be partying hard when I get it,positive,1.0,yay get extra ï ½ hmm anyway im going partying hard get
21230,21230," a, feel like im bein ignored",negative,0.0,feel like im bein ignored
21231,21231,traveling to L.a today to see grandpa in hospital..Yet another road block to cross fro my family,negative,0.0,traveling la today see grandpa hospitalyet another road block cross fro family
21235,21235,Just finished taking world geograhy final!!! I think I did bad!!!!,negative,0.0,finished taking world geograhy final think bad
21236,21236,hthank you Jonas,positive,1.0,hthank jonas
21237,21237, ur really the sweetest person ever! thanks for making everyone`s dreams come true..(p.s) my dream is for u 2twitter me back  x,positive,1.0,ur really sweetest person ever thanks making everyones dream come trueps dream u twitter back x
21238,21238,_T Thanks for remembering,positive,1.0,thanks remembering
21239,21239, I`m going to ask Waldi. I hope he makes a new keyword for me,positive,1.0,im going ask waldi hope make new keyword
21241,21241, i wish i could find my camera cause i really wanna record some too...,positive,1.0,wish could find camera cause really wanna record
21243,21243,has a headache already?  boo,negative,0.0,headache already boo
21244,21244,Enjoying 'Gears of War' on my PC ! This game is really gooooood,positive,1.0,enjoying gear war pc game really gooooood
21249,21249, you`re a big man for embracing yoour tears,positive,1.0,youre big man embracing yoour tear
21250,21250,Oh man. I have been sick all night. I feel awful.,negative,0.0,oh man sick night feel awful
21251,21251,I ha e this weather  i wanna bake,negative,0.0,ha e weather wanna bake
21253,21253,oh i hathe rain... and septa... and leaving my dog,negative,0.0,oh hathe rain septum leaving dog
21254,21254,Listening to Weightless by All Time Low. Thanks to  for making me listening to it!,positive,1.0,listening weightless time low thanks making listening
21256,21256,twitter is acting weird,negative,0.0,twitter acting weird
21257,21257,DANG! I just ran over a bunny on thee way home.  Why do I feel so bad? And Why do I have more compassion for animals than I do humans?,negative,0.0,dang ran bunny thee way home feel bad compassion animal human
21261,21261, y guys! can i ask; what item did u guys put up for ur talent show? i am such a BIG fans of both of you! whoo!,positive,1.0,guy ask item u guy put ur talent show big fan whoo
21262,21262,Watchin Grease 2 and waiting for 9 to hurry up and come so I can talk to my girl. Ugh..... it seems so far away...,negative,0.0,watchin grease waiting hurry come talk girl ugh seems far away
21263,21263,i got peanut buttr in my beard  it felt weird after... and axe body wash burnt my eyes... but now they`re okay.,negative,0.0,got peanut buttr beard felt weird axe body wash burnt eye theyre okay
21265,21265," Awwwww You two are the cutest.  And gods, I LOVE your hair.",positive,1.0,awwwww two cutest god love hair
21266,21266, Did you see my message mandingo jr.!!..lol. I hope its music i`ll like.,positive,1.0,see message mandingo jrlol hope music ill like
21267,21267,I J S FOUND MY I.D. FINALLY ; IT WAS IN THE LINT THINGY IN THE DRYER LOL ITS ALL BENT OUTTA SHAPE NOW  IM MAD,negative,0.0,j found id finally lint thingy dryer lol bent outta shape im mad
21268,21268,auntie diane wins quote of the day 'and hes the incredible hulk',positive,1.0,auntie diane win quote day he incredible hulk
21269,21269,"hhh ok. so like, it`s more frustrating? I had my hands on a 3g iphone last week but it was upgraded so i couldn`t unlock it",negative,0.0,hhh ok like frustrating hand g iphone last week upgraded couldnt unlock
21270,21270, yay!! we`ll all move!! sorry dh is being Grr...  ****,negative,0.0,yay well move sorry dh grr
21271,21271, king WIN! Thanks for that!,positive,1.0,king win thanks
21272,21272, me too i hate revision,negative,0.0,hate revision
21273,21273,ju t had the most emo moment too many tears love my family and sorors,positive,1.0,ju emo moment many tear love family sorors
21276,21276,just helping myself to some caramel digestives,positive,1.0,helping caramel digestive
21277,21277,en and Jerry...yummmmy!!!,positive,1.0,en jerryyummmmy
21278,21278,"i want a dog or a cat or something  i want something to unconditonally love, thats not materialistic or a family memeber",positive,1.0,want dog cat something want something unconditonally love thats materialistic family memeber
21280,21280," Lara, thank you so much 4 the #FF recommend!",positive,1.0,lara thank much ff recommend
21281,21281,"iï¿½m borin- bad weather today, watchingn alias and having fun  with my boyfriend",negative,0.0,iï ½m borin bad weather today watchingn alias fun boyfriend
21282,21282,"@_everaldo on my MacBook I run Linux with Parallels and on my iMac I use VMware Fusion and both are great, especially in 'Unity'-mode.",positive,1.0,everaldo macbook run linux parallel imac use vmware fusion great especially unitymode
21284,21284, the pictures tells me me that u were surrounded by adorable children!  hehe,positive,1.0,picture tell u surrounded adorable child hehe
