,Unnamed: 0,text,sentiment,classification,clean_text
20360,20360,My computer dies soon  - its so much virus on it but my virus scanner  cant find it :S,negative,0.0,computer dy soon much virus virus scanner cant find
20361,20361,Ahhh mothers  day My first one YAY!!!,positive,1.0,ahhh mother day first one yay
20363,20363,"Especially hard to out get of bed with myself this morn Cuz I`m hot  , Now running late stuck in front of the mirror checking Myself Out",negative,0.0,especially hard get bed morn cuz im hot running late stuck front mirror checking
20365,20365,Well goodnight all my twitter sleep bugs well,positive,1.0,well goodnight twitter sleep bug well
20367,20367,join  the club dougie i have a cold too  x,negative,0.0,join club dougie cold x
20372,20372, that was awesome!!,positive,1.0,awesome
20373,20373,  Joe and I loveee you.,positive,1.0,joe loveee
20375,20375, remember the who guy 1st #tweetbud you! ~> _2890  help him get 900 flwrs & make him smile!,positive,1.0,remember guy st tweetbud help get flwrs make smile
20376,20376,I`m terrified about the surgery next week,negative,0.0,im terrified surgery next week
20377,20377, yeah they basically are awesome,positive,1.0,yeah basically awesome
20380,20380, Sounds like a good five days,positive,1.0,sound like good five day
20381,20381,u  callin me grimmy,negative,0.0,u callin grimmy
20382,20382," Wishing you a very Happy Mother`s Day, Carina!!  Hugs...Joy",positive,1.0,wishing happy mother day carina hugsjoy
20384,20384, hope the presentation went well today?! tweet me if yr on campus tomorrow - I`ll be around from lunch time onwards,positive,1.0,hope presentation went well today tweet yr campus tomorrow ill around lunch time onwards
20385,20385,Miss the newest on version Glade on Debian..,negative,0.0,miss newest version glade debian
20386,20386,Nobody`s home tonight. Except me. Alone. Sigh. Oh how I wish  was here,negative,0.0,nobody home tonight except alone sigh oh wish
20387,20387," usually I do if there is choice, but I am lucky in that most foods I love are generally very healthy (except ice cream!!).",positive,1.0,usually choice lucky food love generally healthy except ice cream
20391,20391,i have much learn to,positive,1.0,much learn
20392,20392,"To cap things off, the lower part of my back really hurts.",negative,0.0,cap thing lower part back really hurt
20393,20393,iPhone is doing 'not that opening downloaded apps' thing and I forgot my cord at home,negative,0.0,iphone opening downloaded apps thing forgot cord home
20395,20395, Guess I`d look better out for a new best friend once those VIP tickets have been used! You won`t want me anymore!,positive,1.0,guess id look better new best friend vip ticket used wont want anymore
20396,20396,Ugly betty was sooooooo sad!!!,negative,0.0,ugly betty sooooooo sad
20397,20397,"Working from home today, my back is killing me  Doctor and then physio after today. later",negative,0.0,working home today back killing doctor physio today later
20398,20398, ay uuuu  happy mothers day,positive,1.0,ay uuuu happy mother day
20400,20400," Thanks for a great night, dear.  Perfectly completed my weekend.",positive,1.0,thanks great night dear perfectly completed weekend
20401,20401,My tongue hurts. still  I need to sleep!!!,negative,0.0,tongue hurt still need sleep
20403,20403, ouch. I hate it that when happens.,negative,0.0,ouch hate happens
20404,20404,Sneezing hurts my back.,negative,0.0,sneezing hurt back
20405,20405, i`m  sorry to hear that,negative,0.0,im sorry hear
20407,20407,"Oh my Lord, I have no idea if any of this **** I spout is getting anyone to",negative,0.0,oh lord idea spout getting anyone
20409,20409,that`s  sad,negative,0.0,thats sad
20412,20412, I would much rather you didn`t punch yourself in the face...it might hurt,negative,0.0,would much rather didnt punch faceit might hurt
20414,20414, at least after this you`ll be done!!,positive,1.0,least youll done
20415,20415,Up a little.. Good luck to tam and robert who each have 25% of me. text Cant at the table,positive,1.0,little good luck tam robert text cant table
20416,20416,i love twitter,positive,1.0,love twitter
20418,20418,Subway always tastes better when some-one else pays for it  http://tinyurl.com/re5s5h,positive,1.0,subway always taste better someone else pay httptinyurlcomresh
20419,20419,watching this music african show on the tele  me loves ittttt,positive,1.0,watching music african show tele love ittttt
20421,20421," nerdy as as I am, I just found out it was Star Wars day today!  I love you D",positive,1.0,nerdy found star war day today love
20422,20422," nothing, they make it up, last time i checked a jar of curry sauce there was no pepper inside, i was disappointed",negative,0.0,nothing make last time checked jar curry sauce pepper inside disappointed
20423,20423,I want really to be a star...Hope Flawless will work,positive,1.0,want really starhope flawless work
20430,20430," yeah man, they brought it back on the market a couple years ago...it scarce through",negative,0.0,yeah man brought back market couple year agoit scarce
20431,20431, That sound doesn`t fun,negative,0.0,sound doesnt fun
20432,20432,"KERI HILSON- SLOW DANCE ROCKIN` THE **** OUT OF MY PLAYLIST RIGHT NOW! GET UP ON THIS SONG, PURE **** DROPPER",positive,1.0,keri hilson slow dance rockin playlist right get song pure dropper
20435,20435, yeah yeah night gd then,positive,1.0,yeah yeah night gd
20437,20437," I so with agree you we have been married for 7 yrs, and this is our 6th move  BLAH!!!",negative,0.0,agree married yr th move blah
20438,20438,on my way to work! I am gonna miss general hospital,negative,0.0,way work gonna miss general hospital
20439,20439,my iMac`s died  keeps cutting out for no reason. Anyone recommend a good mac place service for / parts? Think I need a new power supply,negative,0.0,imacs died keep cutting reason anyone recommend good mac place service part think need new power supply
20441,20441,http://twitpic.com/665n7  - I dont like it,negative,0.0,httptwitpiccomn dont like
20442,20442,I sewed my shirt  and I fail at screaming v_v but I had a quesadilla!  Quesadiaas are bombbb <3 I will try and scream another day! :],positive,1.0,sewed shirt fail screaming vv quesadilla quesadiaas bombbb try scream another day
20443,20443,"_Gorham aww, what shame a  ........you can still #followfriday them though, no? >.>",negative,0.0,gorham aww shame still followfriday though
20446,20446, I would love to see the sun again.  It has been raining here for 3 days now.,positive,1.0,would love see sun raining day
20447,20447,"Rachel Allens date bars, easy so to make   http://twitpic.com/4jas7",positive,1.0,rachel allen date bar easy make httptwitpiccomjas
20448,20448,  I know... he`s mad at us... :`(,negative,0.0,know he mad u
20449,20449,"at Omg Hollie! That was well sad to watch!  See, Simon can be well nice when he wants to be! lol",negative,0.0,omg hollie well sad watch see simon well nice want lol
20450,20450,First Natalie and now little Holly. This is mean,negative,0.0,first natalie little holly mean
20451,20451,errr....I don`t want to go sit in the and heat watch a high school graduation.,negative,0.0,errri dont want go sit heat watch high school graduation
20453,20453, thought yeah it was awesome - glad to see some characters like Gambit brought back into the fold,positive,1.0,thought yeah awesome glad see character like gambit brought back fold
20454,20454,Don`t really wanna go school on Monday to be honest,negative,0.0,dont really wanna go school monday honest
20455,20455,checking iDestroy sales.... sales good are,positive,1.0,checking idestroy sale sale good
20456,20456,wtf come i need this day to go by,negative,0.0,wtf come need day go
20457,20457,i`m gosh! freakin` bored! talk to me!,negative,0.0,im gosh freakin bored talk
20458,20458,"yay, just got my stuff from rygegrej.dk  Perfect tastes like banana and apple",positive,1.0,yay got stuff rygegrejdk perfect taste like banana apple
20459,20459,why Wtf am i JUST getting up now? HM:TM today  but before that... revision revision revision :/,negative,0.0,wtf getting hmtm today revision revision revision
20461,20461,I do at amazing beer pong with my brother,positive,1.0,amazing beer pong brother
20463,20463,Oh no! I just they read are going to do a remake of Girls Just Wanna Have Fun   Stop it hollywood-just stop!,negative,0.0,oh read going remake girl wanna fun stop hollywoodjust stop
20464,20464, why have you still not called me back regarding the groundbreaking production i sent you earlier,negative,0.0,still called back regarding groundbreaking production sent earlier
20466,20466," thanks oscc  i have been changing it up lately, and I like this layout the most <33",positive,1.0,thanks oscc changing lately like layout
20467,20467,  I`m Idk. only a stupid 7th Grader,negative,0.0,im idk stupid th grader
20468,20468,"Sadly, the time has come to put my mom in a home",negative,0.0,sadly time come put mom home
20470,20470,"Yum, just had a mickeyDs eggmcmuffin. McYum",positive,1.0,yum mickeyds eggmcmuffin mcyum
20472,20472,Thanks to my assignment im off to work today!,positive,1.0,thanks assignment im work today
20473,20473, Not Hulu having in Germany sucks,negative,0.0,hulu germany suck
20475,20475,"Kidney Stones again  What did I ever do to deserve kind this of pain, not once or twice but five times in my life??? Took drugs, peace out",negative,0.0,kidney stone ever deserve kind pain twice five time life took drug peace
20476,20476,listening to her stolen music. just loved it cause its free!,positive,1.0,listening stolen music loved cause free
20477,20477,"I will my miss City when we leave...priciness, pollution, panhandlers and all",negative,0.0,miss city leavepriciness pollution panhandler
20478,20478,up and reading the (maltese) sunday newspaper over coffee... Aaaah.. Glorious Sundays,positive,1.0,reading maltese sunday newspaper coffee aaaah glorious sunday
20479,20479,"Sorry for triple the twitter post, was having trouble w/Stocktwits account.  I try not to clutter up the Twittersphere!",negative,0.0,sorry triple twitter post trouble wstocktwits account try clutter twittersphere
20480,20480, as to sleeping with whom ? You have your rocking sheets  I hope the smoothness is endulging can`t wait for my blankets),positive,1.0,sleeping rocking sheet hope smoothness endulging cant wait blanket
20481,20481,Ughh. That Miley creature song infested has itself in my brain!,negative,0.0,ughh miley creature song infested brain
20482,20482, and I`m not getting another one ... There`s only 1 alfie,negative,0.0,im getting another one there alfie
20483,20483, thanks ehhehehe,positive,1.0,thanks ehhehehe
20486,20486, YES!! I wanna come hang out with my H-TOWN gurl u know whats up!! haha  it`ll be bangin! We gotta hang out chick,positive,1.0,yes wanna come hang htown gurl u know whats haha itll bangin gotta hang chick
